Year,Totals.Capital outlay,Totals.Revenue,Totals.Expenditure,Totals.General expenditure,Totals.General revenue,Totals.Insurance trust  revenue,Totals.Intergovernmental,Totals.License tax,Totals.Selective sales tax,Totals.Tax,Details.Correction.Correction Total,Details.Education.Education Total,Details.Financial Aid.Assistance and Subsidies,Details.Financial Aid.Cash and Securities Total,Details.Health.Health Total Expenditure,Details.Intergovernmental.Intergovernmental Expenditure,Details.Intergovernmental.Intergovernmental to Combined and Unallocable,Details.Natural Resources.Natural Resources Construction,Details.Utilities.Utilities Current Operation,Details.Welfare.Welfare Institution Total Expenditure,Details.Natural Resources.Parks.Parks Total Expenditure,Details.Transportation.Highways.Highways Total Expenditure,Totals. Debt at end of fiscal year,Details.Insurance benefits and repayments,Details.Interest on debt,Details.Interest on general debt,Details.Miscellaneous general revenue,Details.Other taxes,Details.Police protection,Compliance_Ratio,State_ALASKA,State_ARIZONA,State_ARKANSAS,State_CALIFORNIA,State_COLORADO,State_CONNECTICUT,State_DELAWARE,State_FLORIDA,State_GEORGIA,State_HAWAII,State_IDAHO,State_ILLINOIS,State_INDIANA,State_IOWA,State_KANSAS,State_KENTUCKY,State_LOUISIANA,State_MAINE,State_MARYLAND,State_MASSACHUSETTS,State_MICHIGAN,State_MINNESOTA,State_MISSISSIPPI,State_MISSOURI,State_MONTANA,State_NEBRASKA,State_NEVADA,State_NEW HAMPSHIRE,State_NEW JERSEY,State_NEW MEXICO,State_NEW YORK,State_NORTH CAROLINA,State_NORTH DAKOTA,State_OHIO,State_OKLAHOMA,State_OREGON,State_PENNSYLVANIA,State_RHODE ISLAND,State_SOUTH CAROLINA,State_SOUTH DAKOTA,State_TENNESSEE,State_TEXAS,State_UNITED STATES,State_UTAH,State_VERMONT,State_VIRGINIA,State_WASHINGTON,State_WEST VIRGINIA,State_WISCONSIN,State_WYOMING,Compliance_Label
2003,468124,0.002606788861105756,0.00309326395882498,3917125,3967788,593375,1582665,207449,385840,1487019,103384,1372442,76440,9802395,262645,938000,371559,187761,2349347,663613,6319,495515,2879317,479761,125218,125218,469298,313763,45678,0.24758033465865492,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2004,522585,0.0032839536757371503,0.0033672927785622243,4119927,4142628,1156856,1707215,233372,437051,1625692,121156,1377921,77941,11724183,227881,955378,363748,279892,2483536,762029,14523,537810,3048862,528430,123448,123448,362622,281964,45940,0.3107471397374295,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2012,464865,0.004644010355882635,0.005167341209764518,5363469,5916400,842248,2452393,315571,544733,2459324,179557,1616458,76998,13995722,137409,1030052,270817,228512,3726396,1270510,38217,733851,3995366,915663,148638,148638,559067,566479,50151,0.26994665779570926,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2013,400327,0.005648388476979127,0.0052915431664456196,5459486,5899824,1953979,2364957,320858,558961,2644610,181838,1668594,81522,14109200,141572,1065644,255518,307808,3853952,1332897,34372,642266,3516016,932023,144462,144462,428341,548292,47257,0.3635194253664594,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2014,423505,0.006008953217646199,0.00546369812020708,5589168,6005763,2239287,2378831,314271,550254,2655553,189155,1729038,83195,14955096,124473,1121998,284879,232852,3922291,1419884,37063,679324,3402199,956849,129933,129933,501353,577628,49885,0.38212828137263277,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2015,433014,0.005187449537790252,0.005566940902457354,5691082,6230304,1112018,2452696,350769,603200,2843465,203181,1798401,87345,14219039,118398,1137099,269962,219559,4006640,1459870,37460,692064,3206612,946581,122950,122950,456890,540979,53776,0.288033790505542,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2016,394219,0.00484129473715136,0.0058763989124773364,5976751,6201323,757585,2611018,319020,562474,2627943,212080,1870825,83046,14678845,126190,1108914,306862,217495,4374166,1709086,17185,646029,3052423,944516,116091,116091,476617,446438,55854,0.22641661175454963,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2017,425854,0.006613880050540483,0.006706290671642831,6645706,6677139,2218647,3054845,355602,620235,2729685,212680,1917487,87961,19700024,206634,1143096,477328,285373,4978610,2169871,17017,612622,2795614,1047137,108825,108825,357702,448683,56261,0.31940523154832057,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2018,441912,0.008621695798740763,0.006769062645136023,6664634,7031628,4058335,3124693,379198,655034,3003980,220128,1893109,87500,20626059,175282,1114915,465709,311558,5012732,2220855,16694,645093,2739404,1083716,108990,108990,344481,489479,54835,0.4880648621229562,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2019,516407,0.006685360335951108,0.006967386409850506,6818169,7378199,1587805,3226125,388817,663096,3168557,214644,1917262,96855,21385152,178277,1152003,466203,283745,5041323,2257770,17690,746869,2658644,1108997,118318,118318,419750,518684,59375,0.30380612948584385,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1992,365268,0.0018248617899749287,0.0022175000414794556,3535292,3525758,226849,897151,122367,335754,1889877,73336,1258940,93233,3848450,143469,1047544,293516,107954,1901333,706417,18239,442543,1754223,88476,127914,127914,286415,12342,35646,0.24569155597372727,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1993,391972,0.0019506503480314016,0.0024320537033932273,3717214,3712109,178124,967907,129260,346184,1981288,83767,1299879,95895,4284164,150157,1029811,254733,111524,2075995,807939,19064,480835,1587317,105761,123541,123541,284892,23143,38488,0.23452509820340683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1994,412106,0.002458946678608083,0.002612944518604248,3886825,4026566,419797,1078254,144678,401848,2143628,79018,1353593,96971,4331754,160238,1087419,264116,118214,2183143,872776,18188,517242,1468413,104102,107186,107186,309450,21395,39074,0.29453585307640695,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1995,480105,0.0026127398391295725,0.0028923833040745877,4093751,4194950,419679,1114224,150584,406310,2219725,84987,1439574,87440,5521258,192394,1143564,274099,127968,2299166,915665,19476,544509,1367815,156627,83476,83476,321077,16906,40542,0.2768671524784685,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1996,462086,0.0029639663610177575,0.003150169302147324,4320072,4535936,462972,1189563,158146,409777,2369462,93638,1513604,93547,6259664,215763,1175780,258524,130391,2503375,975644,20817,573918,1401777,169653,85284,85284,337143,19780,42758,0.29409622966872007,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1997,506517,0.0034560787002155856,0.0034862269386276437,4547500,4740329,797002,1164360,164907,415642,2548174,105630,1587703,84320,6895323,215305,1210235,266143,130593,2656228,1030428,23384,596154,1494425,254245,90200,90200,363087,27282,45551,0.3188284106460507,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1998,487741,0.0035459831624045975,0.003434279204755716,4564582,4829306,806390,1282063,169034,397756,2633216,118779,1683083,91291,8301315,217079,1291135,278798,135993,2587584,1108310,26999,572780,1908357,188931,106831,106831,419830,30621,46980,0.3389682600309313,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1999,536546,0.0034909967104170703,0.0038975135789951418,4961708,5088969,486566,1420373,174102,396332,2662103,124459,1907313,95201,8625308,229902,1487295,301384,144352,2736312,1122093,26899,645514,1820130,221905,106354,106354,492775,29350,56554,0.27059367982869875,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2000,657047,0.004048024156843206,0.004531679390955255,5536622,5705724,479258,1568402,189715,417228,2981047,172628,1999065,94489,10987420,261953,1585847,507435,156317,3092899,1392953,27469,554013,1680323,235796,106340,106340,622871,32224,61331,0.2680221020059136,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2001,583386,0.003827698129747356,0.004896579048611483,5842608,5874524,69398,1626621,183294,415198,3037408,176136,2083264,100209,9285224,323252,1684159,526235,170593,3358732,1508251,27078,477265,1799628,268609,116122,116122,643289,41603,67378,0.20656776724257853,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2002,558075,0.0038807167648580174,0.005355131535325173,6219242,5987028,14902,1822661,195762,436081,2992522,176533,2191323,110941,8938028,363668,1820137,589866,165308,3620294,1661269,32191,526457,2215191,317728,109795,109795,613345,30422,66750,0.1727010034299451,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2003,594969,0.005053619710396729,0.005664111340132037,6493783,6749800,535410,2139810,199584,459812,3347700,182378,2233120,119341,8609609,391150,1784749,570387,164263,3887592,1809391,32494,557869,2135502,330066,107132,107132,639138,26900,69707,0.26562133889200534,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
